"original_name","processed_name"
"アドフィードパップ４０ｍｇ","あどふぃーどぱっぷ４０ｍｇ"
"アドベイト静注用キット１０００","あどべいと静注用きっと１０００"
"アドベイト静注用キット１５００","あどべいと静注用きっと１５００"
"アドベイト静注用キット２０００","あどべいと静注用きっと２０００"
"アドベイト静注用キット２５０","あどべいと静注用きっと２５０"
"アドベイト静注用キット３０００","あどべいと静注用きっと３０００"
"アドベイト静注用キット５００","あどべいと静注用きっと５００"
"アドリアシン注用１０","あどりあしん注用１０"
"アドリアシン注用５０","あどりあしん注用５０"
"アドレナリン注０．１％シリンジ","あどれなりん注０．１％しりんじ"
"アナストロゾール錠１ｍｇ","あなすとろぞーる錠１ｍｇ"
"アナフラニール点滴静注液２５ｍｇ","あなふらにーる点滴静注液２５ｍｇ"
"アナフラニール錠１０ｍｇ","あなふらにーる錠１０ｍｇ"
"アナフラニール錠２５ｍｇ","あなふらにーる錠２５ｍｇ"
"アナペイン注１０ｍｇ／ｍＬ","あなぺいん注１０ｍｇ／ｍｌ"
"アナペイン注２ｍｇ／ｍＬ","あなぺいん注２ｍｇ／ｍｌ"
"アナペイン注７．５ｍｇ／ｍＬ","あなぺいん注７．５ｍｇ／ｍｌ"
"アニスーマ坐剤","あにすーま坐剤"
"アニュイティ１００μｇエリプタ３０吸入用","あにゅいてぃ１００μｇえりぷた３０吸入用"
"アニュイティ２００μｇエリプタ３０吸入用","あにゅいてぃ２００μｇえりぷた３０吸入用"
"アネキセート注射液０．５ｍｇ","あねきせーと注射液０．５ｍｇ"
"アネスタ","あねすた"
"アネメトロ点滴静注液５００ｍｇ","あねめとろ点滴静注液５００ｍｇ"
"アネレム静注用５０ｍｇ","あねれむ静注用５０ｍｇ"
"アノーロエリプタ３０吸入用","あのーろえりぷた３０吸入用"
"アノーロエリプタ７吸入用","あのーろえりぷた７吸入用"
"アバスチン点滴静注用１００ｍｇ／４ｍＬ","あばすちん点滴静注用１００ｍｇ／４ｍｌ"
"アバスチン点滴静注用４００ｍｇ／１６ｍＬ","あばすちん点滴静注用４００ｍｇ／１６ｍｌ"
"アバプロ錠１００ｍｇ","あばぷろ錠１００ｍｇ"
"アバプロ錠２００ｍｇ","あばぷろ錠２００ｍｇ"
"アバプロ錠５０ｍｇ","あばぷろ錠５０ｍｇ"
"アビガン錠２００ｍｇ","あびがん錠２００ｍｇ"
"アピドラ注カート","あぴどら注かーと"
"アピドラ注ソロスター","あぴどら注そろすたー"
"アピドラ注１００単位／ｍＬ","あぴどら注１００単位／ｍｌ"
"アフィニトール分散錠２ｍｇ","あふぃにとーる分散錠２ｍｇ"
"アフィニトール分散錠３ｍｇ","あふぃにとーる分散錠３ｍｇ"
"アフィニトール錠２．５ｍｇ","あふぃにとーる錠２．５ｍｇ"
"アフィニトール錠５ｍｇ","あふぃにとーる錠５ｍｇ"
"アフタゾロン口腔用軟膏０．１％","あふたぞろん口腔用軟膏０．１％"
"アフタッチ口腔用貼付剤２５μｇ","あふたっち口腔用貼付剤２５μｇ"
"アフロクアロン錠２０ｍｇ","あふろくあろん錠２０ｍｇ"
"アブストラル舌下錠１００μｇ","あぶすとらる舌下錠１００μｇ"
"アブストラル舌下錠２００μｇ","あぶすとらる舌下錠２００μｇ"
"アブストラル舌下錠４００μｇ","あぶすとらる舌下錠４００μｇ"
"アブラキサン点滴静注用１００ｍｇ","あぶらきさん点滴静注用１００ｍｇ"
"アブリスボ筋注用","あぶりすぼ筋注用"
"アプニション静注１５ｍｇ","あぷにしょん静注１５ｍｇ"
"アプリンジン塩酸塩カプセル１０ｍｇ","あぷりんじん塩酸塩かぷせる１０ｍｇ"
"アプリンジン塩酸塩カプセル２０ｍｇ","あぷりんじん塩酸塩かぷせる２０ｍｇ"
"アプレゾリン注射用２０ｍｇ","あぷれぞりん注射用２０ｍｇ"
"アプレゾリン錠１０ｍｇ","あぷれぞりん錠１０ｍｇ"
"アプレゾリン錠２５ｍｇ","あぷれぞりん錠２５ｍｇ"
"アプレピタントカプセルセット","あぷれぴたんとかぷせるせっと"
"アプレピタントカプセル１２５ｍｇ","あぷれぴたんとかぷせる１２５ｍｇ"
"アプレピタントカプセル８０ｍｇ","あぷれぴたんとかぷせる８０ｍｇ"
"アプレース細粒２０％","あぷれーす細粒２０％"
"アプレース錠１００ｍｇ","あぷれーす錠１００ｍｇ"
"アヘンチンキ","あへんちんき"
"アヘン散","あへん散"
"アヘン末","あへん末"
"アベロックス錠４００ｍｇ","あべろっくす錠４００ｍｇ"
"アボネックス筋注用シリンジ３０μｇ","あぼねっくす筋注用しりんじ３０μｇ"
"アボネックス筋注３０μｇペン","あぼねっくす筋注３０μｇぺん"
"アボルブカプセル０．５ｍｇ","あぼるぶかぷせる０．５ｍｇ"
"アポカイン皮下注３０ｍｇ","あぽかいん皮下注３０ｍｇ"
"アポハイドローション２０％","あぽはいどろーしょん２０％"
"アマリール０．５ｍｇ錠","あまりーる０．５ｍｇ錠"
"アマリール１ｍｇ錠","あまりーる１ｍｇ錠"
"アマリール３ｍｇ錠","あまりーる３ｍｇ錠"
"アマルエット配合錠１番","あまるえっと配合錠１番"
"アマルエット配合錠２番","あまるえっと配合錠２番"
"アマルエット配合錠３番","あまるえっと配合錠３番"
"アマルエット配合錠４番","あまるえっと配合錠４番"
"アマンタジン塩酸塩細粒１０％","あまんたじん塩酸塩細粒１０％"
"アマンタジン塩酸塩錠１００ｍｇ","あまんたじん塩酸塩錠１００ｍｇ"
"アマンタジン塩酸塩錠５０ｍｇ","あまんたじん塩酸塩錠５０ｍｇ"
"アマージ錠２．５ｍｇ","あまーじ錠２．５ｍｇ"
"アミオダロン塩酸塩速崩錠１００ｍｇ","あみおだろん塩酸塩速崩錠１００ｍｇ"
"アミオダロン塩酸塩速崩錠５０ｍｇ","あみおだろん塩酸塩速崩錠５０ｍｇ"
"アミオダロン塩酸塩錠１００ｍｇ","あみおだろん塩酸塩錠１００ｍｇ"
"アミオダロン塩酸塩静注１５０ｍｇ","あみおだろん塩酸塩静注１５０ｍｇ"
"アミカシン硫酸塩注射液１００ｍｇ","あみかしん硫酸塩注射液１００ｍｇ"
"アミカシン硫酸塩注射液２００ｍｇ","あみかしん硫酸塩注射液２００ｍｇ"
"アミカシン硫酸塩注１００ｍｇ","あみかしん硫酸塩注１００ｍｇ"
"アミカシン硫酸塩注２００ｍｇ","あみかしん硫酸塩注２００ｍｇ"
"アミサリン注１００ｍｇ","あみさりん注１００ｍｇ"
"アミサリン注２００ｍｇ","あみさりん注２００ｍｇ"
"アミサリン錠１２５ｍｇ","あみさりん錠１２５ｍｇ"
"アミサリン錠２５０ｍｇ","あみさりん錠２５０ｍｇ"
"アミゼットＢ輸液","あみぜっとｂ輸液"
"アミティーザカプセル１２μｇ","あみてぃーざかぷせる１２μｇ"
"アミティーザカプセル２４μｇ","あみてぃーざかぷせる２４μｇ"
"アミトリプチリン塩酸塩錠１０ｍｇ","あみとりぷちりん塩酸塩錠１０ｍｇ"
"アミトリプチリン塩酸塩錠２５ｍｇ","あみとりぷちりん塩酸塩錠２５ｍｇ"
"アミニック輸液","あみにっく輸液"
"アミノバクト配合顆粒","あみのばくと配合顆粒"
"アミノフィリン注２５０ｍｇ","あみのふぃりん注２５０ｍｇ"
"アミノフィリン静注液２５０ｍｇ","あみのふぃりん静注液２５０ｍｇ"
"アミノフィリン静注２．５％","あみのふぃりん静注２．５％"
"アミノフィリン静注２５０ｍｇ","あみのふぃりん静注２５０ｍｇ"
"アミノフィリン静注２５０ｍｇＰＢ","あみのふぃりん静注２５０ｍｇｐｂ"
"アミノレバン点滴静注","あみのればん点滴静注"
"アミノレバンＥＮ配合散","あみのればんｅｎ配合散"
"アミパレン輸液","あみぱれん輸液"
"アミファーゲンＰ注２０ｍＬ","あみふぁーげんｐ注２０ｍｌ"
"アミユー配合顆粒","あみゆー配合顆粒"
"アミヴィッド静注","あみゔぃっど静注"
"アムノレイク錠２ｍｇ","あむのれいく錠２ｍｇ"
"アムバロ配合錠","あむばろ配合錠"
"アムバロ配合ＯＤ錠","あむばろ配合ｏｄ錠"
"アムビゾーム点滴静注用５０ｍｇ","あむびぞーむ点滴静注用５０ｍｇ"
"アムロジピン錠１０ｍｇ","あむろじぴん錠１０ｍｇ"
"アムロジピン錠２．５ｍｇ","あむろじぴん錠２．５ｍｇ"
"アムロジピン錠５ｍｇ","あむろじぴん錠５ｍｇ"
"アムロジピンＯＤ錠１０ｍｇ","あむろじぴんｏｄ錠１０ｍｇ"
"アムロジピンＯＤ錠２．５ｍｇ","あむろじぴんｏｄ錠２．５ｍｇ"
"アムロジピンＯＤ錠５ｍｇ","あむろじぴんｏｄ錠５ｍｇ"
"アムロジン錠１０ｍｇ","あむろじん錠１０ｍｇ"
"アムロジン錠２．５ｍｇ","あむろじん錠２．５ｍｇ"
"アムロジン錠５ｍｇ","あむろじん錠５ｍｇ"
"アムロジンＯＤ錠１０ｍｇ","あむろじんｏｄ錠１０ｍｇ"
"アムロジンＯＤ錠２．５ｍｇ","あむろじんｏｄ錠２．５ｍｇ"
"アムロジンＯＤ錠５ｍｇ","あむろじんｏｄ錠５ｍｇ"
"アムヴトラ皮下注２５ｍｇシリンジ","あむゔとら皮下注２５ｍｇしりんじ"
"アメジニウムメチル硫酸塩錠１０ｍｇ","あめじにうむめちる硫酸塩錠１０ｍｇ"
"アメナリーフ錠２００ｍｇ","あめなりーふ錠２００ｍｇ"
"アメパロモカプセル２５０ｍｇ","あめぱろもかぷせる２５０ｍｇ"
"アモキサンカプセル１０ｍｇ","あもきさんかぷせる１０ｍｇ"
"アモキサンカプセル２５ｍｇ","あもきさんかぷせる２５ｍｇ"
"アモキサンカプセル５０ｍｇ","あもきさんかぷせる５０ｍｇ"
"アモキサン細粒１０％","あもきさん細粒１０％"
"アモキシシリンカプセル１２５ｍｇ","あもきししりんかぷせる１２５ｍｇ"
"アモキシシリンカプセル２５０ｍｇ","あもきししりんかぷせる２５０ｍｇ"
"アモキシシリン細粒１０％","あもきししりん細粒１０％"
"アモキシシリン細粒２０％","あもきししりん細粒２０％"
"アモバン錠１０","あもばん錠１０"
"アモバン錠７．５","あもばん錠７．５"
"アラグリオ内用剤１．５ｇ","あらぐりお内用剤１．５ｇ"
"アラグリオ顆粒剤分包１．５ｇ","あらぐりお顆粒剤分包１．５ｇ"
"アラセナ-Ａクリーム３％","あらせな-ａくりーむ３％"
"アラセナ-Ａ点滴静注用３００ｍｇ","あらせな-ａ点滴静注用３００ｍｇ"
"アラセナ-Ａ軟膏３％","あらせな-ａ軟膏３％"
"アラセプリル錠１２．５ｍｇ","あらせぷりる錠１２．５ｍｇ"
"アラセプリル錠２５ｍｇ","あらせぷりる錠２５ｍｇ"
"アラセプリル錠５０ｍｇ","あらせぷりる錠５０ｍｇ"
"アラノンジー静注用２５０ｍｇ","あらのんじー静注用２５０ｍｇ"
"アラバ錠１００ｍｇ","あらば錠１００ｍｇ"
"アラバ錠１０ｍｇ","あらば錠１０ｍｇ"
"アラバ錠２０ｍｇ","あらば錠２０ｍｇ"
"アラビアゴム末","あらびあごむ末"
"アラベル内用剤１．５ｇ","あらべる内用剤１．５ｇ"
"アラミスト点鼻液２７．５μｇ１２０噴霧用","あらみすと点鼻液２７．５μｇ１２０噴霧用"
"アラミスト点鼻液２７．５μｇ５６噴霧用","あらみすと点鼻液２７．５μｇ５６噴霧用"
"アリクストラ皮下注１．５ｍｇ","ありくすとら皮下注１．５ｍｇ"
"アリクストラ皮下注２．５ｍｇ","ありくすとら皮下注２．５ｍｇ"
"アリクストラ皮下注５ｍｇ","ありくすとら皮下注５ｍｇ"
"アリクストラ皮下注７．５ｍｇ","ありくすとら皮下注７．５ｍｇ"
"アリケイス吸入液５９０ｍｇ","ありけいす吸入液５９０ｍｇ"
"アリセプトドライシロップ１％","ありせぷとどらいしろっぷ１％"
"アリセプト内服ゼリー１０ｍｇ","ありせぷと内服ぜりー１０ｍｇ"
"アリセプト内服ゼリー３ｍｇ","ありせぷと内服ぜりー３ｍｇ"
"アリセプト内服ゼリー５ｍｇ","ありせぷと内服ぜりー５ｍｇ"
"アリセプト細粒０．５％","ありせぷと細粒０．５％"
"アリセプト錠１０ｍｇ","ありせぷと錠１０ｍｇ"
"アリセプト錠３ｍｇ","ありせぷと錠３ｍｇ"
"アリセプト錠５ｍｇ","ありせぷと錠５ｍｇ"
"アリセプトＤ錠１０ｍｇ","ありせぷとｄ錠１０ｍｇ"
"アリセプトＤ錠３ｍｇ","ありせぷとｄ錠３ｍｇ"
"アリセプトＤ錠５ｍｇ","ありせぷとｄ錠５ｍｇ"
"アリチア配合錠","ありちあ配合錠"
"アリドネパッチ２７．５ｍｇ","ありどねぱっち２７．５ｍｇ"
"アリドネパッチ５５ｍｇ","ありどねぱっち５５ｍｇ"
"アリナミン注射液１０ｍｇ","ありなみん注射液１０ｍｇ"
"アリナミンＦ１０注","ありなみんｆ１０注"
"アリナミンＦ１００注","ありなみんｆ１００注"
"アリナミンＦ２５注","ありなみんｆ２５注"
"アリナミンＦ５注","ありなみんｆ５注"
"アリナミンＦ５０注","ありなみんｆ５０注"
"アリピプラゾール内用液分包１２ｍｇ","ありぴぷらぞーる内用液分包１２ｍｇ"
